ID  объявления,Метро,Адрес,время пешком
257058024,м. Чертановская ,"Москва,  Сумской проезд,  19",13
274735902,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1А",6
273691884,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1А",6
271436500,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1Ак2",10
273796343,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1А",6
251334123,м. Южная ,"Москва,  Сумской проезд,  19",14
273926603,м. Чертановская ,"Москва,  Балаклавский проспект,  15В",10
274403448,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1А",6
273435168,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1А",4
274946512,м. Южная ,"Москва,  Чертановская улица,  7К1",11
274569870,м. Южная ,"Москва,  Сумской проезд,  21К3",15
220870754,м. Южная ,"Москва,  Варшавское шоссе,  114К2",48
274891035,м. Южная ,"Москва,  Варшавское шоссе,  126",5
169282818,м. Чертановская ,"Москва,  Балаклавский проспект,  1",5
274772747,м. Южная ,"Москва,  Варшавское шоссе,  122",10
250081739,м. Чертановская ,"Москва,  Северное Чертаново мкр,  8к833",15
273900402,м. Южная ,"Москва,  Сумская улица,  8К2",8
274619396,м. Чертановская ,"Москва,  Сумской проезд,  5К3",12
274291194,м. Южная ,"Москва,  Кировоградская улица,  8К4",5
273753049,м. Южная ,"Москва,  Сумская улица,  6К2",1
274884590,м. Чертановская ,"Москва,  Чертановская улица,  2/11",10
264279298,м. Южная ,"Москва,  Чертановская улица,  11К2",10
264551983,м. Южная ,"Москва,  Кировоградская улица,  10К1",5
274795780,м. Южная ,"Москва,  Чертановская улица,  3к3",16
263466083,м. Южная ,"Москва,  Сумской проезд,  21К2",19
274951624,м. Южная ,"Москва,  Кировоградская улица,  6К1",9
274879106,м. Южная ,"Москва,  Чертановская улица,  11К2",5
273700206,м. Южная ,"Москва,  Варшавское шоссе,  120к2",12
270925273,м. Чертановская ,"Москва,  Чертановская улица,  7А",14
273551431,м. Чертановская ,"Москва,  Чертановская улица,  7А",10
274889862,м. Чертановская ,"Москва,  Сумской проезд,  12К3",5
274411370,м. Чертановская ,"Москва,  Северное Чертаново мкр,  4к405",10
273869875,м. Южная ,"Москва,  Кировоградская улица,  10К1",4
271395800,м. Чертановская ,"Москва,  Балаклавский проспект,  1",5
273579105,м. Чертановская ,"Москва,  Сумской проезд,  2К6",11
271865481,м. Южная ,"Москва,  Чертановская улица,  9К3",9
274371705,м. Чертановская ,"Москва,  Сумской проезд,  5К1",12
207288354,м. Чертановская ,"Москва,  Северное Чертаново мкр,  6к606",12
270301338,м. Чертановская ,"Москва,  Сумской проезд,  3К2",12
272826464,м. Чертановская ,"Москва,  Сумской проезд,  2К6",11
274491963,м. Чертановская ,"Москва,  Сумской проезд,  2К6",11
273603121,м. Южная ,"Москва,  Кировоградская улица,  5",8
274766616,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1А",6
274554799,м. Южная ,"Москва,  Кировоградская улица,  4К1",10
272478959,м. Чертановская ,"Москва,  Балаклавский проспект,  15Б",9
274961095,м. Чертановская ,"Москва,  Варшавское шоссе,  114К1",9
266620191,м. Южная ,"Москва,  Кировоградская улица,  9К2",2
274332371,м. Чертановская ,"Москва,  Сумской проезд,  15К2",16
274483865,м. Южная ,"Москва,  Сумская улица,  6К5",6
274758992,м. Чертановская ,"Москва,  Сумской проезд,  13К2",14
214260482,м. Чертановская ,"Москва,  Чертановская улица,  2/11",12
274312074,м. Чертановская ,"Москва,  Чертановская улица,  7А",13
256466759,м. Чертановская ,"Москва,  Чертановская улица,  3К1",10
268720025,м. Южная ,"Москва,  Варшавское шоссе,  120к2",12
274570156,м. Южная ,"Москва,  Сумская улица,  6К1",3
272397344,м. Чертановская ,"Москва,  Северное Чертаново мкр,  2к201",8
273007533,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1Ак2",10
271233860,м. Чертановская ,"Москва,  Северное Чертаново мкр,  1к2",6
274767829,м. Чертановская ,"Москва,  Варшавское шоссе,  114К4",12
274836325,м. Чертановская ,"Москва,  Сумской проезд,  5К1",12
270701029,м. Чертановская ,"Москва,  Сумской проезд,  12К5",4
